"OTUvec1"	"OTUvec2"	"tau"	"p_value"
"3870"	"Otu00042"	"Otu00089"	0.379387802767039	0.00117046989972969
"3871"	"Otu00043"	"Otu00089"	-0.199074516690484	0.10099936949081
"3872"	"Otu00044"	"Otu00089"	-0.223619479743604	0.0642514039564753
"3873"	"Otu00045"	"Otu00089"	0.652382239479468	8.6042977187617e-09
"3874"	"Otu00046"	"Otu00089"	0.139150823816271	0.237340192056225
"3875"	"Otu00047"	"Otu00089"	0.658840918828842	3.3750657824072e-09
"3876"	"Otu00048"	"Otu00089"	-0.0981705492072093	0.424811707747394
"3877"	"Otu00049"	"Otu00089"	-0.139469521873995	0.254760602799145
"3878"	"Otu00050"	"Otu00089"	-0.0522271727875153	0.668389604592445
"3879"	"Otu00051"	"Otu00089"	0.603487998263727	5.86062203211668e-08
"3880"	"Otu00052"	"Otu00089"	0.732751033068824	3.49666962051742e-11
"3881"	"Otu00053"	"Otu00089"	0.506265727761228	6.58870597192163e-06
"3882"	"Otu00054"	"Otu00089"	0.224761035923126	0.0470136532048195
"3883"	"Otu00055"	"Otu00089"	0.610706122198787	3.29007685540006e-08
"3884"	"Otu00056"	"Otu00089"	0.22733247959266	0.0503639889681773
"3885"	"Otu00057"	"Otu00089"	-0.0663607627449488	0.548206918071415
"3886"	"Otu00058"	"Otu00089"	-0.0108192672114394	0.928977045860221
"3887"	"Otu00059"	"Otu00089"	-0.150095416019798	0.202842468889274
"3888"	"Otu00060"	"Otu00089"	0.246391619678731	0.0313878270360912
"3889"	"Otu00061"	"Otu00089"	0.568021897085551	2.68196165720269e-07
"3890"	"Otu00062"	"Otu00089"	0.353401416244603	0.00208103081189037
"3891"	"Otu00063"	"Otu00089"	0.40849136946737	0.000360431310546305
"3892"	"Otu00064"	"Otu00089"	0.632471591086546	1.62819318028085e-08
"3893"	"Otu00065"	"Otu00089"	-0.0981705492072093	0.424811707747394
"3894"	"Otu00066"	"Otu00089"	0.571112260445144	2.98210576898938e-07
"3895"	"Otu00067"	"Otu00089"	-0.246126592338282	0.0407807408753396
"3896"	"Otu00068"	"Otu00089"	-0.0981705492072093	0.424811707747394
"3897"	"Otu00069"	"Otu00089"	0.246535311625771	0.0304060419112662
"3898"	"Otu00070"	"Otu00089"	-0.0174090575958384	0.88645887109656
"3899"	"Otu00071"	"Otu00089"	0.35443750896211	0.00298830320168619
"3900"	"Otu00072"	"Otu00089"	0.2445886231155	0.0399761947331276
"3901"	"Otu00073"	"Otu00089"	0.276913908889445	0.0235440059292076
"3902"	"Otu00074"	"Otu00089"	0.425064793341191	0.000287816416755682
"3903"	"Otu00075"	"Otu00089"	0.464547103730073	6.67300778929292e-05
"3904"	"Otu00076"	"Otu00089"	0.0679639595026515	0.537313526975485
"3905"	"Otu00077"	"Otu00089"	0.393170026340678	0.000505487542448391
"3906"	"Otu00078"	"Otu00089"	0.00714545513392118	0.952712051723278
"3907"	"Otu00079"	"Otu00089"	0.538112043604463	2.35845714535721e-06
"3908"	"Otu00080"	"Otu00089"	0.186673256503821	0.112689822191676
"3909"	"Otu00081"	"Otu00089"	-0.112290231935012	0.344199208279261
"3910"	"Otu00082"	"Otu00089"	0.0939022644590698	0.445224139198362
"3911"	"Otu00083"	"Otu00089"	0.254683474726426	0.0375565876790613
"3912"	"Otu00084"	"Otu00089"	-0.139469521873995	0.254760602799145
"3913"	"Otu00085"	"Otu00089"	-0.13419113431015	0.266146615469289
"3914"	"Otu00086"	"Otu00089"	0.385378144543902	0.000543388283866575
"3915"	"Otu00087"	"Otu00089"	0.367855085188939	0.00244160258422665
"3916"	"Otu00088"	"Otu00089"	-0.139469521873995	0.254760602799145
"3917"	"Otu00001"	"Otu00090"	-0.220901219275468	0.0726307121529986
"3918"	"Otu00002"	"Otu00090"	-0.0785209170313316	0.521516344359451
"3919"	"Otu00003"	"Otu00090"	0.43491691552049	0.000107891847769936
"3920"	"Otu00004"	"Otu00090"	0.116140239216709	0.312463041684607
"3921"	"Otu00005"	"Otu00090"	0.164435988062569	0.165405625495774
"3922"	"Otu00006"	"Otu00090"	0.219851967012088	0.0581621078051291
"3923"	"Otu00007"	"Otu00090"	0.236902379496742	0.0385450043231157
"3924"	"Otu00008"	"Otu00090"	0.0316678022240412	0.787351829471952
"3925"	"Otu00009"	"Otu00090"	0.341006779399602	0.00337672424426883
"3926"	"Otu00010"	"Otu00090"	0.176027281499306	0.159483870007646
"3927"	"Otu00011"	"Otu00090"	-0.107237278458977	0.395620847141978
"3928"	"Otu00012"	"Otu00090"	0.462964017082097	4.60032956586254e-05
"3929"	"Otu00013"	"Otu00090"	0.262733569154009	0.0249529462677052
"3930"	"Otu00014"	"Otu00090"	0.353225747998821	0.00352643618043769
"3931"	"Otu00015"	"Otu00090"	0.423140898389614	0.000221953903596361
"3932"	"Otu00016"	"Otu00090"	0.190148252162267	0.109945762521967
"3933"	"Otu00017"	"Otu00090"	-0.131944953492315	0.293796303749012
"3934"	"Otu00018"	"Otu00090"	0.386901420292282	0.0018098080654152
"3935"	"Otu00019"	"Otu00090"	0.483152286668512	9.10255349009237e-05
"3936"	"Otu00020"	"Otu00090"	0.344830602924623	0.00338462722858712
"3937"	"Otu00021"	"Otu00090"	0.0948215353131308	0.405864556078265
"3938"	"Otu00022"	"Otu00090"	0.529905172427696	4.95476275075291e-06
"3939"	"Otu00023"	"Otu00090"	-0.132354086112964	0.293735044646335
"3940"	"Otu00024"	"Otu00090"	0.432088452158503	0.000145605861291642
"3941"	"Otu00025"	"Otu00090"	0.396632822370371	0.000528995507182328
"3942"	"Otu00026"	"Otu00090"	0.0230817417607199	0.845814347582731
"3943"	"Otu00027"	"Otu00090"	0.535799247397654	2.99023701666457e-06
"3944"	"Otu00028"	"Otu00090"	0.329705619987619	0.00552036819461144
"3945"	"Otu00029"	"Otu00090"	-0.220901219275468	0.0726307121529986
"3946"	"Otu00030"	"Otu00090"	0.504142206449095	5.2462746722437e-06
"3947"	"Otu00031"	"Otu00090"	0.365749239378951	0.00150616748992194
"3948"	"Otu00032"	"Otu00090"	0.41639046212376	0.000186962968878435
"3949"	"Otu00033"	"Otu00090"	0.223739091524692	0.0647907017729157
"3950"	"Otu00034"	"Otu00090"	0.296974534470649	0.0106451709048014
"3951"	"Otu00035"	"Otu00090"	0.35394742955293	0.0024689768728765
"3952"	"Otu00036"	"Otu00090"	-0.0399410057690954	0.733774312855034
"3953"	"Otu00037"	"Otu00090"	0.356435531264723	0.0021497567838793
"3954"	"Otu00038"	"Otu00090"	-0.107237278458977	0.395620847141978
"3955"	"Otu00039"	"Otu00090"	-0.171939676109177	0.167503115494942
"3956"	"Otu00040"	"Otu00090"	0.505121764302357	1.90730758178326e-05
"3957"	"Otu00041"	"Otu00090"	0.532498009409024	8.58643434820117e-06
"3958"	"Otu00042"	"Otu00090"	0.344843957056082	0.0042026323373574
"3959"	"Otu00043"	"Otu00090"	-0.153067201303745	0.221211630277408
"3960"	"Otu00044"	"Otu00090"	-0.171939676109177	0.167503115494942
"3961"	"Otu00045"	"Otu00090"	0.540878822599999	3.64592662993601e-06
"3962"	"Otu00046"	"Otu00090"	0.143348817611666	0.237594062852563
"3963"	"Otu00047"	"Otu00090"	0.526632466547587	4.52410607021392e-06
"3964"	"Otu00048"	"Otu00090"	-0.0754827461968031	0.551649422352717
"3965"	"Otu00049"	"Otu00090"	-0.107237278458977	0.395620847141978
"3966"	"Otu00050"	"Otu00090"	0.014660550388035	0.907139179553629
"3967"	"Otu00051"	"Otu00090"	0.429646574569829	0.000179390142447389
"3968"	"Otu00052"	"Otu00090"	0.373300620719743	0.00105803831557361
"3969"	"Otu00053"	"Otu00090"	0.432584828706961	0.000186653862256358
"3970"	"Otu00054"	"Otu00090"	0.174622570638506	0.13431782856769
"3971"	"Otu00055"	"Otu00090"	0.565637483231464	6.83769956433267e-07
"3972"	"Otu00056"	"Otu00090"	0.226454011260448	0.0585891784545804
"3973"	"Otu00057"	"Otu00090"	0.00330580569609776	0.976844043371025
"3974"	"Otu00058"	"Otu00090"	-0.153067201303745	0.221211630277408
"3975"	"Otu00059"	"Otu00090"	-0.162610157476585	0.18071880622962
"3976"	"Otu00060"	"Otu00090"	0.242073770595443	0.0402137244212843
"3977"	"Otu00061"	"Otu00090"	0.436408934782266	0.000125332592496807
"3978"	"Otu00062"	"Otu00090"	0.308396488722842	0.00914723528947192
"3979"	"Otu00063"	"Otu00090"	0.282844089853623	0.0165422623793743
"3980"	"Otu00064"	"Otu00090"	0.476526882287157	3.64663483916061e-05
"3981"	"Otu00065"	"Otu00090"	-0.0754827461968031	0.551649422352717
"3982"	"Otu00066"	"Otu00090"	0.464721507538117	5.20321908672461e-05
"3983"	"Otu00067"	"Otu00090"	-0.105136255514207	0.396566813670124
"3984"	"Otu00068"	"Otu00090"	-0.0754827461968031	0.551649422352717
"3985"	"Otu00069"	"Otu00090"	0.278183343911088	0.0177845542663584
"3986"	"Otu00070"	"Otu00090"	0.017592660465642	0.888677904948516
"3987"	"Otu00071"	"Otu00090"	0.605637509513576	8.58012356719229e-07
"3988"	"Otu00072"	"Otu00090"	0.431670439822473	0.000436642320930769
"3989"	"Otu00073"	"Otu00090"	-0.00294120191362141	0.981385035578127
"3990"	"Otu00074"	"Otu00090"	0.294246739977159	0.014880068374145
"3991"	"Otu00075"	"Otu00090"	0.32918748199756	0.00611440997294355
"3992"	"Otu00076"	"Otu00090"	-0.140497575691685	0.215910066247253
"3993"	"Otu00077"	"Otu00090"	0.442798844138351	0.0001443850572862
"3994"	"Otu00078"	"Otu00090"	0.265364912871845	0.0326370329494039
"3995"	"Otu00079"	"Otu00090"	0.449587832590591	0.000130068440653108
"3996"	"Otu00080"	"Otu00090"	0.230855578708163	0.0570177722210548
"3997"	"Otu00081"	"Otu00090"	-0.071419251091361	0.5594440534984
"3998"	"Otu00082"	"Otu00090"	-0.0754827461968031	0.551649422352717
"3999"	"Otu00083"	"Otu00090"	0.289540651839239	0.0218155553759636
"4000"	"Otu00084"	"Otu00090"	-0.107237278458977	0.395620847141978
"4001"	"Otu00085"	"Otu00090"	-0.0801584306090379	0.519322199915161
"4002"	"Otu00086"	"Otu00090"	0.20422784105767	0.0753356298088095
"4003"	"Otu00087"	"Otu00090"	0.459201603911234	0.000242609346595701
"4004"	"Otu00088"	"Otu00090"	-0.107237278458977	0.395620847141978
"4005"	"Otu00089"	"Otu00090"	0.537506726989736	3.40735085502253e-06
"4006"	"Otu00001"	"Otu00091"	-0.121203774132181	0.345682495048371
"4007"	"Otu00002"	"Otu00091"	0.137498130897487	0.282521132284965
"4008"	"Otu00003"	"Otu00091"	0.139250195806421	0.235073187792572
"4009"	"Otu00004"	"Otu00091"	-0.222067317841947	0.0643802928641865
"4010"	"Otu00005"	"Otu00091"	0.512958622604111	3.42223575386935e-05
"4011"	"Otu00006"	"Otu00091"	-0.209932832238806	0.0832135071426212
"4012"	"Otu00007"	"Otu00091"	0.242552510588276	0.0424888135815591
"4013"	"Otu00008"	"Otu00091"	-0.198080081363984	0.106160659679891
"4014"	"Otu00009"	"Otu00091"	-0.0160374108016453	0.894977149692597
"4015"	"Otu00010"	"Otu00091"	-0.0839846993815321	0.520501912403503
"4016"	"Otu00011"	"Otu00091"	-0.0588388009786557	0.655461685733485
"4017"	"Otu00012"	"Otu00091"	0.294094180707507	0.0131688786693334
"4018"	"Otu00013"	"Otu00091"	0.0889188329318097	0.467450603268632
"4019"	"Otu00014"	"Otu00091"	0.576515721431399	5.12772750282942e-06
"4020"	"Otu00015"	"Otu00091"	0.232168360331899	0.0523426126720867
"4021"	"Otu00016"	"Otu00091"	-0.178851906610785	0.149976268461933
"4022"	"Otu00017"	"Otu00091"	0.188227971863997	0.151647192925274
"4023"	"Otu00018"	"Otu00091"	0.692232175534887	9.09760147216332e-08
"4024"	"Otu00019"	"Otu00091"	0.63429691240561	8.71505637434211e-07
"4025"	"Otu00020"	"Otu00091"	0.110544507442186	0.368348336081517
"4026"	"Otu00021"	"Otu00091"	-0.176518645937917	0.1383739632147
"4027"	"Otu00022"	"Otu00091"	0.406520447401385	0.000793924266141
"4028"	"Otu00023"	"Otu00091"	-0.0726198561118052	0.581289853887158
"4029"	"Otu00024"	"Otu00091"	0.187069116110601	0.115268260017572
"4030"	"Otu00025"	"Otu00091"	0.297273055925796	0.0128633650816572
"4031"	"Otu00026"	"Otu00091"	-0.0717652620328521	0.562629770468924
"4032"	"Otu00027"	"Otu00091"	0.25334482315502	0.0344007412236746
"4033"	"Otu00028"	"Otu00091"	-0.186008538309689	0.133857609206858
"4034"	"Otu00029"	"Otu00091"	-0.121203774132181	0.345682495048371
"4035"	"Otu00030"	"Otu00091"	0.159123217936502	0.168522225099308
"4036"	"Otu00031"	"Otu00091"	0.209067286839994	0.0823541377236228
"4037"	"Otu00032"	"Otu00091"	0.245280458282481	0.0350434738127521
"4038"	"Otu00033"	"Otu00091"	0.274984312816012	0.0297723907229472
"4039"	"Otu00034"	"Otu00091"	0.0703916244164004	0.562087436708506
"4040"	"Otu00035"	"Otu00091"	-0.0449734152349528	0.712633820198936
"4041"	"Otu00036"	"Otu00091"	-0.127379632955586	0.298964772044018
"4042"	"Otu00037"	"Otu00091"	0.0138280794456602	0.909232396592859
"4043"	"Otu00038"	"Otu00091"	-0.0588388009786557	0.655461685733485
"4044"	"Otu00039"	"Otu00091"	-0.0943396226415094	0.468433850758663
"4045"	"Otu00040"	"Otu00091"	0.0608889070516107	0.62165856372182
"4046"	"Otu00041"	"Otu00091"	-0.0207049796287864	0.868412472624892
"4047"	"Otu00042"	"Otu00091"	0.53912548437077	1.82773921153512e-05
"4048"	"Otu00043"	"Otu00091"	-0.0839846993815321	0.520501912403503
"4049"	"Otu00044"	"Otu00091"	-0.0943396226415094	0.468433850758663
"4050"	"Otu00045"	"Otu00091"	0.459446863987215	0.000165451927473415
"4051"	"Otu00046"	"Otu00091"	-0.14419612188196	0.255349651323157
"4052"	"Otu00047"	"Otu00091"	0.283286245280263	0.0181608608694073
"4053"	"Otu00048"	"Otu00091"	-0.0414157683281291	0.754527946376806
"4054"	"Otu00049"	"Otu00091"	-0.0588388009786557	0.655461685733485
"4055"	"Otu00050"	"Otu00091"	0.188227971863997	0.151647192925274
"4056"	"Otu00051"	"Otu00091"	0.145214537591969	0.225270983213599
"4057"	"Otu00052"	"Otu00091"	0.300735722305245	0.0115214978303766
"4058"	"Otu00053"	"Otu00091"	0.15953035670301	0.186984508677469
"4059"	"Otu00054"	"Otu00091"	0.0562809806764918	0.643997390769034
"4060"	"Otu00055"	"Otu00091"	0.215145238282576	0.0704620080673877
"4061"	"Otu00056"	"Otu00091"	-0.165143032836979	0.186635340480608
"4062"	"Otu00057"	"Otu00091"	-0.136036865786283	0.252661207813079
"4063"	"Otu00058"	"Otu00091"	-0.0839846993815321	0.520501912403503
"4064"	"Otu00059"	"Otu00091"	-0.144327627720402	0.255332161805741
"4065"	"Otu00060"	"Otu00091"	0.0922754338086091	0.453959160641189
"4066"	"Otu00061"	"Otu00091"	0.218626661316757	0.0657440102345253
"4067"	"Otu00062"	"Otu00091"	0.474480215020248	0.00012305818078362
"4068"	"Otu00063"	"Otu00091"	0.0167773516015653	0.891717364946946
"4069"	"Otu00064"	"Otu00091"	0.345204054330359	0.00417953436337948
"4070"	"Otu00065"	"Otu00091"	-0.0414157683281291	0.754527946376806
"4071"	"Otu00066"	"Otu00091"	0.156423333653096	0.192128303461782
"4072"	"Otu00067"	"Otu00091"	-0.103834826330233	0.422794483070256
"4073"	"Otu00068"	"Otu00091"	-0.0414157683281291	0.754527946376806
"4074"	"Otu00069"	"Otu00091"	-0.205336211710893	0.0938928221706389
"4075"	"Otu00070"	"Otu00091"	0.226838837887381	0.0840173669858961
"4076"	"Otu00071"	"Otu00091"	0.524206323121682	4.53347004123472e-05
"4077"	"Otu00072"	"Otu00091"	0.526436182853797	4.02080803518778e-05
"4078"	"Otu00073"	"Otu00091"	-0.0726198561118052	0.581289853887158
"4079"	"Otu00074"	"Otu00091"	0.618038885522027	9.70494851815218e-07
"4080"	"Otu00075"	"Otu00091"	-0.16563234659922	0.186568368281549
"4081"	"Otu00076"	"Otu00091"	-0.186095285393815	0.116466702100308
"4082"	"Otu00077"	"Otu00091"	0.391537848480135	0.00129046601411043
"4083"	"Otu00078"	"Otu00091"	-0.104000036977798	0.422765989669373
"4084"	"Otu00079"	"Otu00091"	0.11717263303929	0.339619956879358
"4085"	"Otu00080"	"Otu00091"	-0.151998621885409	0.230232535210818
"4086"	"Otu00081"	"Otu00091"	0.0372746927721238	0.770552003674766
"4087"	"Otu00082"	"Otu00091"	-0.0414157683281291	0.754527946376806
"4088"	"Otu00083"	"Otu00091"	-0.0588388009786557	0.655461685733485
"4089"	"Otu00084"	"Otu00091"	-0.0588388009786557	0.655461685733485
"4090"	"Otu00085"	"Otu00091"	0.114582642612502	0.377858397985382
"4091"	"Otu00086"	"Otu00091"	0.400377893329438	0.000841151550484698
"4092"	"Otu00087"	"Otu00091"	0.613088305485184	2.72172183857222e-06
"4093"	"Otu00088"	"Otu00091"	-0.0588388009786557	0.655461685733485
"4094"	"Otu00089"	"Otu00091"	0.250842720755869	0.037921589899623
"4095"	"Otu00090"	"Otu00091"	0.325539120100042	0.00896689454435418
"4096"	"Otu00001"	"Otu00092"	-0.22947803318153	0.0611771235954807
"4097"	"Otu00002"	"Otu00092"	-0.260328532427393	0.0328754355444754
"4098"	"Otu00003"	"Otu00092"	0.612638382848746	4.35636742235346e-08
"4099"	"Otu00004"	"Otu00092"	0.504991506043167	1.03784338982837e-05
"4100"	"Otu00005"	"Otu00092"	-0.35128400334976	0.00293020978727863
"4101"	"Otu00006"	"Otu00092"	0.663634452615415	9.40968392093566e-09
"4102"	"Otu00007"	"Otu00092"	0.178834964853971	0.116880426935417
"4103"	"Otu00008"	"Otu00092"	0.610657079846813	1.76874988877529e-07
"4104"	"Otu00009"	"Otu00092"	0.652351933029449	1.80787120829251e-08
"4105"	"Otu00010"	"Otu00092"	-0.159010259947829	0.202012392173171
"4106"	"Otu00011"	"Otu00092"	-0.111400923114954	0.375647057331846
"4107"	"Otu00012"	"Otu00092"	0.551562638522906	1.09390706692913e-06
"4108"	"Otu00013"	"Otu00092"	0.422076118505554	0.000299068678892178
"4109"	"Otu00014"	"Otu00092"	-0.0885417547753811	0.462796225720283
"4110"	"Otu00015"	"Otu00092"	0.649671796958678	1.25752108726118e-08
"4111"	"Otu00016"	"Otu00092"	0.253968476148998	0.0320860287253837
"4112"	"Otu00017"	"Otu00092"	-0.137067909878247	0.273556460300138
"4113"	"Otu00018"	"Otu00092"	-0.196592984769779	0.111496818479549
"4114"	"Otu00019"	"Otu00092"	-0.213363138520174	0.0827424541843411
"4115"	"Otu00020"	"Otu00092"	0.586131064405266	5.71247724900914e-07
"4116"	"Otu00021"	"Otu00092"	0.460634012287077	5.04145560098479e-05
"4117"	"Otu00022"	"Otu00092"	0.281389063637652	0.0149113379162111
"4118"	"Otu00023"	"Otu00092"	-0.137492927673101	0.273495103143703
"4119"	"Otu00024"	"Otu00092"	0.660804557811426	5.48168999081611e-09
"4120"	"Otu00025"	"Otu00092"	0.551034330196709	1.34070283430709e-06
"4121"	"Otu00026"	"Otu00092"	-0.0774287137113013	0.512532329067587
"4122"	"Otu00027"	"Otu00092"	0.632263704905958	3.12698988924609e-08
"4123"	"Otu00028"	"Otu00092"	0.758728796676809	1.44527279033468e-10
"4124"	"Otu00029"	"Otu00092"	-0.22947803318153	0.0611771235954807
"4125"	"Otu00030"	"Otu00092"	0.52236648301006	2.16060947311192e-06
"4126"	"Otu00031"	"Otu00092"	0.60817959638954	1.17265180454851e-07
"4127"	"Otu00032"	"Otu00092"	0.452867870499548	4.51912188783599e-05
"4128"	"Otu00033"	"Otu00092"	0.323943862915284	0.00726770812938371
"4129"	"Otu00034"	"Otu00092"	0.497464322885541	1.74481467927201e-05
"4130"	"Otu00035"	"Otu00092"	0.616848284391912	1.18164942053411e-07
"4131"	"Otu00036"	"Otu00092"	0.18476805570432	0.114211434632454
"4132"	"Otu00037"	"Otu00092"	0.617124439443401	9.6072884092635e-08
"4133"	"Otu00038"	"Otu00092"	-0.111400923114954	0.375647057331846
"4134"	"Otu00039"	"Otu00092"	-0.178615486273982	0.1499989763849
"4135"	"Otu00040"	"Otu00092"	0.477030779843487	5.04351992360874e-05
"4136"	"Otu00041"	"Otu00092"	0.408346229684362	0.000612662259688035
"4137"	"Otu00042"	"Otu00092"	0.066044530820201	0.582048000592476
"4138"	"Otu00043"	"Otu00092"	-0.159010259947829	0.202012392173171
"4139"	"Otu00044"	"Otu00092"	-0.178615486273982	0.1499989763849
"4140"	"Otu00045"	"Otu00092"	0.379365138088383	0.00111169597740979
"4141"	"Otu00046"	"Otu00092"	0.406412614447593	0.000775015999557871
"4142"	"Otu00047"	"Otu00092"	0.560935522490871	9.40964165252467e-07
"4143"	"Otu00048"	"Otu00092"	-0.0784134745529971	0.534695928501074
"4144"	"Otu00049"	"Otu00092"	-0.111400923114954	0.375647057331846
"4145"	"Otu00050"	"Otu00092"	-0.137067909878247	0.273556460300138
"4146"	"Otu00051"	"Otu00092"	0.523319853344837	4.6250070138143e-06
"4147"	"Otu00052"	"Otu00092"	0.442639377867678	9.69518792299784e-05
"4148"	"Otu00053"	"Otu00092"	0.558272479784312	1.29192910791609e-06
"4149"	"Otu00054"	"Otu00092"	0.25688123072836	0.0270170331573314
"4150"	"Otu00055"	"Otu00092"	0.59147652360397	1.85676825026349e-07
"4151"	"Otu00056"	"Otu00092"	0.622546895920433	1.79130185129495e-07
"4152"	"Otu00057"	"Otu00092"	-0.0676099945227568	0.551201829622298
"4153"	"Otu00058"	"Otu00092"	0.086958735908969	0.485349488217383
"4154"	"Otu00059"	"Otu00092"	-0.273258983725328	0.0239305055036003
"4155"	"Otu00060"	"Otu00092"	0.2382372377689	0.0426644352919656
"4156"	"Otu00061"	"Otu00092"	0.485890806182414	1.81036469673046e-05
"4157"	"Otu00062"	"Otu00092"	0.0245181455221666	0.835199233099174
"4158"	"Otu00063"	"Otu00092"	0.58690736179526	5.94996761416056e-07
"4159"	"Otu00064"	"Otu00092"	0.528766943094003	4.23670800575593e-06
"4160"	"Otu00065"	"Otu00092"	-0.0784134745529971	0.534695928501074
"4161"	"Otu00066"	"Otu00092"	0.697511154446987	1.08054409864167e-09
"4162"	"Otu00067"	"Otu00092"	-0.0696266821059635	0.572987800396668
"4163"	"Otu00068"	"Otu00092"	-0.0784134745529971	0.534695928501074
"4164"	"Otu00069"	"Otu00092"	0.605020214670182	2.27976736821844e-07
"4165"	"Otu00070"	"Otu00092"	-0.137067909878247	0.273556460300138
"4166"	"Otu00071"	"Otu00092"	0.0250991598792298	0.837749239991288
"4167"	"Otu00072"	"Otu00092"	-0.245093690361169	0.0449945529954465
"4168"	"Otu00073"	"Otu00092"	0.194781647536892	0.120825104110279
"4169"	"Otu00074"	"Otu00092"	0.00298507130199416	0.980212159159004
"4170"	"Otu00075"	"Otu00092"	0.80498902002465	1.68909330966471e-11
"4171"	"Otu00076"	"Otu00092"	0.136830562670083	0.22631579363466
"4172"	"Otu00077"	"Otu00092"	0.29937441124098	0.00989073658067974
"4173"	"Otu00078"	"Otu00092"	0.375351647088846	0.00241331092205654
"4174"	"Otu00079"	"Otu00092"	0.463394960530895	7.51522336810417e-05
"4175"	"Otu00080"	"Otu00092"	0.590554004860399	1.01997534152076e-06
"4176"	"Otu00081"	"Otu00092"	-0.154378604137593	0.205288055336623
"4177"	"Otu00082"	"Otu00092"	-0.0784134745529971	0.534695928501074
"4178"	"Otu00083"	"Otu00092"	-0.111400923114954	0.375647057331846
"4179"	"Otu00084"	"Otu00092"	-0.111400923114954	0.375647057331846
"4180"	"Otu00085"	"Otu00092"	-0.197220077222885	0.111448468052162
"4181"	"Otu00086"	"Otu00092"	0.224597689284193	0.049591162082431
"4182"	"Otu00087"	"Otu00092"	-0.159010259947829	0.202012392173171
"4183"	"Otu00088"	"Otu00092"	-0.111400923114954	0.375647057331846
"4184"	"Otu00089"	"Otu00092"	0.426835663740274	0.000213249049581199
"4185"	"Otu00090"	"Otu00092"	0.282132536309117	0.017564345129087
"4186"	"Otu00091"	"Otu00092"	-0.178615486273982	0.1499989763849
"4187"	"Otu00001"	"Otu00093"	-0.246846181115021	0.0428187658133628
"4188"	"Otu00002"	"Otu00093"	-0.20380078592081	0.0929776273289861
"4189"	"Otu00003"	"Otu00093"	0.553464205685247	6.52473805873299e-07
"4190"	"Otu00004"	"Otu00093"	0.518905393747963	5.20241845758385e-06
"4191"	"Otu00005"	"Otu00093"	-0.377871090803229	0.00128892850789475
"4192"	"Otu00006"	"Otu00093"	0.685443178369853	2.468119486565e-09
"4193"	"Otu00007"	"Otu00093"	0.10766396313887	0.342434899056508
"4194"	"Otu00008"	"Otu00093"	0.509575707154865	1.17259590395324e-05
"4195"	"Otu00009"	"Otu00093"	0.53756424792427	3.08050502462187e-06
"4196"	"Otu00010"	"Otu00093"	-0.171045022837452	0.167496821687698
"4197"	"Otu00011"	"Otu00093"	-0.119832351978812	0.337819978631003
"4198"	"Otu00012"	"Otu00093"	0.442626531829055	8.36843054476955e-05
"4199"	"Otu00013"	"Otu00093"	0.404717615849567	0.000488107177064601
"4200"	"Otu00014"	"Otu00093"	-0.131848340055115	0.271486395360348
"4201"	"Otu00015"	"Otu00093"	0.588895585094676	2.11775655678537e-07
"4202"	"Otu00016"	"Otu00093"	0.269395885996576	0.0222224003164289
"4203"	"Otu00017"	"Otu00093"	-0.147441956154897	0.236194744095978
"4204"	"Otu00018"	"Otu00093"	-0.211472213055072	0.0851076949332842
"4205"	"Otu00019"	"Otu00093"	-0.160293832228924	0.189879578460843
"4206"	"Otu00020"	"Otu00093"	0.571261825677365	9.50146554989928e-07
"4207"	"Otu00021"	"Otu00093"	0.312198778807926	0.00572581497965818
"4208"	"Otu00022"	"Otu00093"	0.203186257483139	0.0770669851376362
"4209"	"Otu00023"	"Otu00093"	-0.147899141612306	0.236134119876021
"4210"	"Otu00024"	"Otu00093"	0.572112098250358	3.81701951601698e-07
"4211"	"Otu00025"	"Otu00093"	0.466208663568992	3.90804856953419e-05
"4212"	"Otu00026"	"Otu00093"	-0.105081387498547	0.371389544794495
"4213"	"Otu00027"	"Otu00093"	0.510794842610473	6.90967456207225e-06
"4214"	"Otu00028"	"Otu00093"	0.656141628933981	2.4620736560621e-08
"4215"	"Otu00029"	"Otu00093"	-0.178277797471959	0.14351062311491
"4216"	"Otu00030"	"Otu00093"	0.467525715658692	2.00374243373158e-05
"4217"	"Otu00031"	"Otu00093"	0.600137348015256	1.4604861031664e-07
"4218"	"Otu00032"	"Otu00093"	0.410381391610251	0.000201195238621166
"4219"	"Otu00033"	"Otu00093"	0.275019099211746	0.021907010445815
"4220"	"Otu00034"	"Otu00093"	0.457958997912474	6.9865729869889e-05
"4221"	"Otu00035"	"Otu00093"	0.476472864734405	3.88176745811375e-05
"4222"	"Otu00036"	"Otu00093"	0.163883482798748	0.158831490353044
"4223"	"Otu00037"	"Otu00093"	0.629187360139756	4.51796486888867e-08
"4224"	"Otu00038"	"Otu00093"	-0.119832351978812	0.337819978631003
"4225"	"Otu00039"	"Otu00093"	-0.0896625704413275	0.467360656152934
"4226"	"Otu00040"	"Otu00093"	0.494130065974861	2.41163327412419e-05
"4227"	"Otu00041"	"Otu00093"	0.499771275204939	2.47583107264582e-05
"4228"	"Otu00042"	"Otu00093"	0.0201540824898739	0.865859195833313
"4229"	"Otu00043"	"Otu00093"	-0.171045022837452	0.167496821687698
"4230"	"Otu00044"	"Otu00093"	-0.0896625704413275	0.467360656152934
"4231"	"Otu00045"	"Otu00093"	0.281870981893694	0.0148301526377546
